feature,transformation,difference
blur,blur,2305.236519391798
corner_count,blur,95.0
contrast,blur,2.630208297636372
keypoint_count,blur,1573.0
colorfulness,blur,0.3473049434684299
brightness,blur,0.0024999999999977263
entropy,blur,0.1250619888305664
text_length,blur,0.0
text_count,blur,0.0
text_presence,blur,0.0
face_count,blur,0.0
symmetry,blur,0.01060511982570811
edge_density,noise,0.22959490740740743
blur,noise,67544.79704638052
corner_count,noise,390.0
contrast,noise,13.62586591719355
keypoint_count,noise,432.0
colorfulness,noise,27.13236126950487
brightness,noise,76.0389525462963
entropy,noise,0.3348569869995117
text_length,noise,0.0
text_count,noise,0.0
text_presence,noise,0.0
face_count,noise,0.0
symmetry,noise,0.07413838961510533
edge_density,resize_640x360,0.01221788194444444
blur,resize_640x360,720.3064760311927
corner_count,resize_640x360,52.0
contrast,resize_640x360,0.3895628299633387
keypoint_count,resize_640x360,358.0
colorfulness,resize_640x360,0.08647754823492448
brightness,resize_640x360,0.014700520833329733
entropy,resize_640x360,0.02207660675048828
text_length,resize_640x360,0.0
text_count,resize_640x360,0.0
text_presence,resize_640x360,0.0
face_count,resize_640x360,0.0
symmetry,resize_640x360,0.0021932756899055716
edge_density,resize_480x270,0.003042052469135803
blur,resize_480x270,30.49497466521734
corner_count,resize_480x270,33.0
contrast,resize_480x270,0.21923290936554451
keypoint_count,resize_480x270,805.0
colorfulness,resize_480x270,0.10173177400957911
brightness,resize_480x270,0.008792438271598257
entropy,resize_480x270,0.0033960342407226562
text_length,resize_480x270,0.0
text_count,resize_480x270,0.0
text_presence,resize_480x270,0.0
face_count,resize_480x270,0.0
symmetry,resize_480x270,0.0011694807552650177
edge_density,resize_320x180,0.011631944444444445
blur,resize_320x180,118.79826033016275
corner_count,resize_320x180,118.0
contrast,resize_320x180,0.7151485297558224
keypoint_count,resize_320x180,2364.0
colorfulness,resize_320x180,0.007399674593145278
brightness,resize_320x180,0.022031249999997726
entropy,resize_320x180,0.020773887634277344
text_length,resize_320x180,0.0
text_count,resize_320x180,0.0
text_presence,resize_320x180,0.0
face_count,resize_320x180,0.0
symmetry,resize_320x180,0.0037834513435003325
edge_density,resize_240x135,0.020171682098765437
blur,resize_240x135,804.9854221797757
corner_count,resize_240x135,150.0
contrast,resize_240x135,0.7344616556863031
keypoint_count,resize_240x135,2860.0
colorfulness,resize_240x135,0.22811511648141902
brightness,resize_240x135,0.0026195987654347164
entropy,resize_240x135,0.009954452514648438
text_length,resize_240x135,0.0
text_count,resize_240x135,0.0
text_presence,resize_240x135,0.0
face_count,resize_240x135,1.0
symmetry,resize_240x135,0.0038008048898571234
edge_density,resize_160x90,0.04279513888888889
blur,resize_160x90,2867.7922848045064
corner_count,resize_160x90,181.0
contrast,resize_160x90,0.17189302470941925
keypoint_count,resize_160x90,3231.0
colorfulness,resize_160x90,0.2279103667243021
brightness,resize_160x90,0.5837847222222194
entropy,resize_160x90,0.01401662826538086
text_length,resize_160x90,0.0
text_count,resize_160x90,0.0
text_presence,resize_160x90,0.0
face_count,resize_160x90,0.0
symmetry,resize_160x90,0.0028279774872911334
edge_density,resize_426x240,0.0029927132237871773
blur,resize_426x240,372.6778564889689
corner_count,resize_426x240,67.0
contrast,resize_426x240,0.6138915664112119
keypoint_count,resize_426x240,1493.0
colorfulness,resize_426x240,0.051347611311285846
brightness,resize_426x240,0.07155467527387316
entropy,resize_426x240,0.02946758270263672
text_length,resize_426x240,0.0
text_count,resize_426x240,0.0
text_presence,resize_426x240,0.0
face_count,resize_426x240,0.0
symmetry,resize_426x240,0.003064982304867625
edge_density,compress,0.0025462962962962965
blur,compress,177.92795103309322
corner_count,compress,32.0
contrast,compress,0.037586470402075634
keypoint_count,compress,76.0
colorfulness,compress,0.6543059434315239
brightness,compress,0.11936342592592553
entropy,compress,0.08458137512207031
text_length,compress,0.0
text_count,compress,0.0
text_presence,compress,0.0
face_count,compress,1.0
symmetry,compress,2.5871459694903898e-05
edge_density,blur,0.02989004629629629
blur,blur,1235.8945659113713
corner_count,blur,4.0
contrast,blur,1.6020474258855302
keypoint_count,blur,1489.0
colorfulness,blur,0.452377214474069
brightness,blur,0.003466435185188743
entropy,blur,0.08371686935424805
text_length,blur,0.0
text_count,blur,0.0
text_presence,blur,0.0
face_count,blur,1.0
symmetry,blur,0.008946396151052971
edge_density,noise,0.24633680555555557
blur,noise,60145.773205779806
corner_count,noise,579.0
contrast,noise,0.7207153116262788
keypoint_count,noise,980.0
colorfulness,noise,14.178488124402378
brightness,noise,75.45686921296296
entropy,noise,0.6097030639648438
text_length,noise,0.0
text_count,noise,0.0
text_presence,noise,0.0
face_count,noise,1.0
symmetry,noise,0.1307351579520698
edge_density,resize_640x360,0.013055555555555556
blur,resize_640x360,873.957962547187
corner_count,resize_640x360,47.0
contrast,resize_640x360,0.34984129063391833
keypoint_count,resize_640x360,314.0
colorfulness,resize_640x360,0.3844956270176567
brightness,resize_640x360,0.01409866898147527
entropy,resize_640x360,0.0020661354064941406
text_length,resize_640x360,0.0
text_count,resize_640x360,0.0
text_presence,resize_640x360,0.0
face_count,resize_640x360,0.0
symmetry,resize_640x360,0.002699198892520016
edge_density,resize_480x270,0.016471836419753083
blur,resize_480x270,233.0531608793317
corner_count,resize_480x270,72.0
contrast,resize_480x270,0.3712047567550769
keypoint_count,resize_480x270,748.0
colorfulness,resize_480x270,0.048394817332408024
brightness,resize_480x270,0.06868248456790127
entropy,resize_480x270,0.04781007766723633
text_length,resize_480x270,0.0
text_count,resize_480x270,0.0
text_presence,resize_480x270,0.0
face_count,resize_480x270,0.0
symmetry,resize_480x270,0.004042014645364356
edge_density,resize_320x180,0.014652777777777778
blur,resize_320x180,675.2223214809255
corner_count,resize_320x180,170.0
contrast,resize_320x180,0.9912165762226408
keypoint_count,resize_320x180,2405.0
colorfulness,resize_320x180,0.9809349983971316
brightness,resize_320x180,0.023408564814815236
entropy,resize_320x180,0.07053422927856445
text_length,resize_320x180,0.0
text_count,resize_320x180,0.0
text_presence,resize_320x180,0.0
face_count,resize_320x180,0.0
symmetry,resize_320x180,0.008511392519970906
edge_density,resize_240x135,0.017814429012345673
blur,resize_240x135,529.6436812561324
corner_count,resize_240x135,207.0
contrast,resize_240x135,0.968189590156868
keypoint_count,resize_240x135,2910.0
colorfulness,resize_240x135,1.4661350778102928
brightness,resize_240x135,0.2647974537037072
entropy,resize_240x135,0.07194185256958008
text_length,resize_240x135,0.0
text_count,resize_240x135,0.0
text_presence,resize_240x135,0.0
face_count,resize_240x135,0.0
symmetry,resize_240x135,0.007681629750665664
edge_density,resize_160x90,0.014739583333333334
blur,resize_160x90,705.8970829995073
corner_count,resize_160x90,257.0
contrast,resize_160x90,0.588581668680078
keypoint_count,resize_160x90,3257.0
colorfulness,resize_160x90,0.13997145699607927
brightness,resize_160x90,1.0735474537037106
entropy,resize_160x90,0.1377410888671875
text_length,resize_160x90,0.0
text_count,resize_160x90,0.0
text_presence,resize_160x90,0.0
face_count,resize_160x90,0.0
symmetry,resize_160x90,0.005320216049382709
edge_density,resize_426x240,0.010320080203442869
blur,resize_426x240,797.2441685698809
corner_count,resize_426x240,117.0
contrast,resize_426x240,0.7583558242445605
keypoint_count,resize_426x240,1475.0
colorfulness,resize_426x240,0.5036138794020815
brightness,resize_426x240,0.0371606840114822
entropy,resize_426x240,0.04150867462158203
text_length,resize_426x240,0.0
text_count,resize_426x240,0.0
text_presence,resize_426x240,0.0
face_count,resize_426x240,0.0
symmetry,resize_426x240,0.006626469693250314
edge_density,compress,2.314814814814714e-05
blur,compress,520.949708322315
corner_count,compress,4.0
contrast,compress,0.15074216479838753
keypoint_count,compress,43.0
colorfulness,compress,0.05210486472026332
brightness,compress,0.09278356481480898
entropy,compress,0.05836200714111328
text_length,compress,0.0
text_count,compress,0.0
text_presence,compress,0.0
face_count,compress,0.0
symmetry,compress,0.0038263888888888653
edge_density,blur,0.0752662037037037
blur,blur,2017.3897527526267
corner_count,blur,10.0
contrast,blur,1.6740084246580835
keypoint_count,blur,1780.0
colorfulness,blur,2.9446874875977898
brightness,blur,0.11249999999999716
entropy,blur,0.1213068962097168
text_length,blur,0.0
text_count,blur,0.0
text_presence,blur,0.0
face_count,blur,0.0
symmetry,blur,0.016016339869281082
edge_density,noise,0.19198495370370372
blur,noise,44719.95923758935
corner_count,noise,489.0
contrast,noise,11.47554380024851
keypoint_count,noise,783.0
colorfulness,noise,31.65141923485588
brightness,noise,64.25152199074073
entropy,noise,0.6052565574645996
text_length,noise,0.0
text_count,noise,0.0
text_presence,noise,0.0
face_count,noise,0.0
symmetry,noise,0.1545710330428468
edge_density,resize_640x360,0.012706886574074074
blur,resize_640x360,772.3212425196186
corner_count,resize_640x360,9.0
contrast,resize_640x360,0.34448015185590464
keypoint_count,resize_640x360,144.0
colorfulness,resize_640x360,0.08589658037729464
brightness,resize_640x360,0.006025752314812394
entropy,resize_640x360,0.014188766479492188
text_length,resize_640x360,0.0
text_count,resize_640x360,0.0
text_presence,resize_640x360,0.0
face_count,resize_640x360,0.0
symmetry,resize_640x360,0.001741546387073245
edge_density,resize_480x270,0.01828125
blur,resize_480x270,150.30200563960784
corner_count,resize_480x270,64.0
contrast,resize_480x270,0.2229341102728455
keypoint_count,resize_480x270,800.0
colorfulness,resize_480x270,0.005218843489416258
brightness,resize_480x270,0.009299768518516771
entropy,resize_480x270,0.0325775146484375
text_length,resize_480x270,0.0
text_count,resize_480x270,0.0
text_presence,resize_480x270,0.0
face_count,resize_480x270,0.0
symmetry,resize_480x270,0.0024497851609779353
edge_density,resize_320x180,0.027806712962962964
blur,resize_320x180,303.36796820652785
corner_count,resize_320x180,167.0
contrast,resize_320x180,0.7262136369334655
keypoint_count,resize_320x180,1508.0
colorfulness,resize_320x180,0.02188728675866969
brightness,resize_320x180,0.005167824074078453
entropy,resize_320x180,0.0175933837890625
text_length,resize_320x180,0.0
text_count,resize_320x180,0.0
text_presence,resize_320x180,0.0
face_count,resize_320x180,0.0
symmetry,resize_320x180,0.00523279774872909
edge_density,resize_240x135,0.016684027777777777
blur,resize_240x135,78.75067360942944
corner_count,resize_240x135,230.0
contrast,resize_240x135,0.9478138511365017
keypoint_count,resize_240x135,1696.0
colorfulness,resize_240x135,0.06475388693954187
brightness,resize_240x135,0.12433834876543415
entropy,resize_240x135,0.0013341903686523438
text_length,resize_240x135,0.0
text_count,resize_240x135,0.0
text_presence,resize_240x135,0.0
face_count,resize_240x135,0.0
symmetry,resize_240x135,0.0047714385136770066
edge_density,resize_160x90,0.0029803240740740727
blur,resize_160x90,1215.763121082631
corner_count,resize_160x90,268.0
contrast,resize_160x90,0.19960720554274758
keypoint_count,resize_160x90,1836.0
colorfulness,resize_160x90,0.04981194998538285
brightness,resize_160x90,0.7242418981481507
entropy,resize_160x90,0.043028831481933594
text_length,resize_160x90,0.0
text_count,resize_160x90,0.0
text_presence,resize_160x90,0.0
face_count,resize_160x90,0.0
symmetry,resize_160x90,0.003694943718227983
edge_density,resize_426x240,0.024733062728221178
blur,resize_426x240,596.6000420810002
corner_count,resize_426x240,115.0
contrast,resize_426x240,0.6271222292115795
keypoint_count,resize_426x240,1109.0
colorfulness,resize_426x240,0.11143047692613095
brightness,resize_426x240,0.023549572900364524
entropy,resize_426x240,0.0008525848388671875
text_length,resize_426x240,0.0
text_count,resize_426x240,0.0
text_presence,resize_426x240,0.0
face_count,resize_426x240,0.0
symmetry,resize_426x240,0.004098776299773954
edge_density,compress,0.016012731481481482
blur,compress,1211.2347341447237
corner_count,compress,62.0
contrast,compress,0.5322704397338498
keypoint_count,compress,521.0
colorfulness,compress,0.4125672417533508
brightness,compress,0.01585069444445253
entropy,compress,0.004317283630371094
text_length,compress,0.0
text_count,compress,0.0
text_presence,compress,0.0
face_count,compress,0.0
symmetry,compress,0.006139751270878735
edge_density,blur,0.0415625
blur,blur,1436.8224978988503
corner_count,blur,43.0
contrast,blur,1.3268659314961866
keypoint_count,blur,996.0
colorfulness,blur,0.4011457260215252
brightness,blur,0.005908564814816941
entropy,blur,0.0120086669921875
text_length,blur,0.0
text_count,blur,0.0
text_presence,blur,0.0
face_count,blur,0.0
symmetry,blur,0.009784812999273695
edge_density,noise,0.21672453703703703
blur,noise,45819.68743451002
corner_count,noise,493.0
contrast,noise,10.423940278905135
keypoint_count,noise,2146.0
colorfulness,noise,18.796409889613088
brightness,noise,64.57391782407407
entropy,noise,0.4878520965576172
text_length,noise,0.0
text_count,noise,0.0
text_presence,noise,0.0
face_count,noise,0.0
symmetry,noise,0.13425694444444447
edge_density,resize_640x360,0.017029803240740743
blur,resize_640x360,414.86496995670444
corner_count,resize_640x360,86.0
contrast,resize_640x360,0.4104469600463645
keypoint_count,resize_640x360,287.0
colorfulness,resize_640x360,0.12779053036899768
brightness,resize_640x360,0.03566984953703667
entropy,resize_640x360,0.014544486999511719
text_length,resize_640x360,0.0
text_count,resize_640x360,0.0
text_presence,resize_640x360,0.0
face_count,resize_640x360,0.0
symmetry,resize_640x360,0.002063192175018158
edge_density,resize_480x270,0.002413194444444447
blur,resize_480x270,98.48840356775372
corner_count,resize_480x270,100.0
contrast,resize_480x270,0.22258053461917626
keypoint_count,resize_480x270,622.0
colorfulness,resize_480x270,0.09818850465116213
brightness,resize_480x270,0.016548996913577696
entropy,resize_480x270,0.01084756851196289
text_length,resize_480x270,0.0
text_count,resize_480x270,0.0
text_presence,resize_480x270,0.0
face_count,resize_480x270,0.0
symmetry,resize_480x270,0.0010047960542240997
edge_density,resize_320x180,0.003188657407407411
blur,resize_320x180,468.57549032161603
corner_count,resize_320x180,266.0
contrast,resize_320x180,0.8149456173119063
keypoint_count,resize_320x180,2451.0
colorfulness,resize_320x180,0.2473858171082668
brightness,resize_320x180,0.0036574074074096075
entropy,resize_320x180,0.03258848190307617
text_length,resize_320x180,0.0
text_count,resize_320x180,0.0
text_presence,resize_320x180,0.0
face_count,resize_320x180,0.0
symmetry,resize_320x180,0.003868917937545402
edge_density,resize_240x135,0.005688657407407413
blur,resize_240x135,1022.8171357874991
corner_count,resize_240x135,350.0
contrast,resize_240x135,0.9497001548455231
keypoint_count,resize_240x135,3151.0
colorfulness,resize_240x135,0.3826290991990646
brightness,resize_240x135,0.09312692901234954
entropy,resize_240x135,0.028587818145751953
text_length,resize_240x135,0.0
text_count,resize_240x135,0.0
text_presence,resize_240x135,0.0
